10.0,7,0,3,1,7,19,7,0,13,3,1,2,0,7,0,16,2,0,1,1,0,0,2,4,0,4,0,0,6,0,0,7,0,14,4,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,4,1,0,1,0,0,1,17,4,1,1,0,0,1,0,0,3,1,0,1,3,0,0,1,0,0,0,2,0,3,4,2,0,0,0,1,0,1,3,0,1,2,0,1,0,1,0,0,0
11.0,14,1,8,0,8,18,6,0,6,8,1,2,0,2,1,8,6,2,1,1,2,0,1,0,1,8,0,0,2,0,0,6,0,12,1,0,0,5,1,0,3,0,1,2,4,0,0,2,0,1,0,3,0,0,0,1,0,7,9,0,2,1,0,0,6,1,0,2,2,1,0,1,0,0,1,2,8,0,1,2,0,1,0,0,0,0,3,0,2,2,0,1,4,2,0,1,0,0,0,0
12.0,11,0,3,0,3,10,4,0,9,5,0,0,1,1,1,8,2,0,0,1,3,2,1,1,0,0,0,0,3,0,0,7,1,4,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,2,0,1,1,0,1,0,0,3,0,0,1,0,1,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,0,0,0,0,0,0
13.0,1,0,2,0,0,3,0,0,3,4,0,0,0,1,2,3,0,1,0,1,0,0,2,2,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
14.0,38,6,31,2,17,73,19,4,32,27,0,12,1,20,1,53,9,19,0,1,6,3,8,6,5,11,1,0,20,5,2,15,4,40,9,2,3,13,0,1,0,10,0,0,6,0,1,2,0,7,2,10,6,0,0,4,2,16,25,14,14,4,2,1,6,5,5,27,4,1,8,7,0,0,1,3,51,1,2,0,4,9,7,2,1,3,11,0,2,4,1,4,7,6,6,3,5,1,0,0
15.0,0,0,3,0,0,2,0,0,2,3,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.0,1,0,1,0,1,3,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0,1,0,1,0,1,2,1,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,3,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
18.0,13,0,5,3,1,32,10,0,11,4,1,2,0,3,2,15,0,3,1,0,2,4,1,5,1,3,4,0,3,2,0,4,1,13,2,1,2,6,0,0,1,1,0,0,0,1,0,2,0,0,2,1,0,3,1,3,0,2,8,0,1,1,0,0,1,2,0,1,0,0,2,1,0,1,1,0,2,0,0,0,1,3,0,0,0,2,1,2,0,3,0,0,0,0,0,1,0,2,1,0
19.0,26,6,18,2,20,42,15,0,46,20,1,4,5,9,7,36,9,6,0,0,3,11,4,6,9,13,2,0,11,0,0,9,12,28,4,5,3,6,1,0,3,5,3,1,2,3,2,2,1,2,0,10,5,0,5,5,0,14,24,0,5,2,2,1,1,2,1,11,1,2,5,7,0,0,0,1,1,2,3,1,2,11,6,0,2,5,15,4,3,13,3,1,8,4,2,1,2,1,0,0
20.0,6,1,1,1,3,5,3,0,2,1,0,0,3,1,1,3,0,2,0,1,2,1,0,0,0,2,0,0,1,1,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0
21.0,2,0,3,0,1,5,3,0,3,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,2,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0
22.0,7,0,1,0,2,9,1,0,5,5,0,1,0,0,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,4,2,0,1,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,1,0,3,1,0,0,0,0,0
23.0,3,0,0,0,1,7,2,0,2,2,1,1,0,1,0,3,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,3,0,2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
24.0,4,1,2,0,0,3,0,0,1,1,0,0,0,0,1,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
25.0,3,0,1,0,1,3,2,1,2,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,2,0,0
26.0,9,1,5,0,3,15,2,0,6,1,1,1,0,3,1,7,1,0,0,0,1,2,0,0,1,0,1,0,0,2,0,0,0,1,0,0,2,2,0,1,1,1,0,1,0,0,2,2,1,0,0,0,3,3,0,2,0,1,6,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0
27.0,3,0,2,0,2,5,3,1,5,5,0,0,1,0,0,2,2,0,0,1,2,1,0,1,0,1,0,0,0,0,0,2,0,3,0,0,1,2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28.0,5,0,3,0,1,11,2,0,3,2,0,1,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
29.0,3,0,1,0,0,3,4,0,4,3,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,4,0,0,3,1,2,5,2,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1
30.0,16,3,15,0,5,26,10,1,20,10,2,1,0,2,1,19,1,11,0,1,6,0,1,2,2,9,0,0,10,1,0,7,2,18,3,8,1,4,0,0,0,0,0,1,5,3,0,1,4,0,0,6,3,0,3,0,2,0,6,0,8,2,1,2,0,1,0,1,0,0,7,0,0,0,0,1,0,2,3,1,1,1,9,0,0,0,9,0,1,8,0,0,1,1,0,1,1,0,0,0
31.0,1,0,2,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32.0,1,0,0,2,0,2,0,1,2,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,3,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4,0,0,1,2,0,0,0,0,0,5,3,0,0,0,0,0,0
33.0,2,0,1,0,3,6,3,0,3,1,0,0,0,3,0,2,3,1,0,0,1,0,1,0,2,1,1,0,0,1,0,3,0,5,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,3,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3,0,1,0,0,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0
34.0,2,0,2,0,1,3,4,1,16,13,3,0,0,2,2,6,4,4,1,0,4,0,2,0,2,1,0,0,0,0,0,2,1,5,0,1,1,1,2,0,0,2,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,3,0,2,1,0,1,0,0,0,4,1,0,0,0,0,0,1,0,6,0,0,0,1,0,1,0,0,1,4,3,1,0,0,0,1,0,2,1,0,0,0,0
35.0,7,1,4,1,7,17,5,1,8,6,1,2,2,4,7,11,8,2,0,1,1,4,0,0,1,3,1,0,0,0,0,2,1,15,0,0,1,9,0,2,0,1,0,0,5,0,0,0,0,0,0,2,0,0,1,0,0,4,6,0,3,0,1,0,7,1,1,7,0,0,1,0,0,0,1,0,4,1,2,1,6,9,3,0,0,0,0,1,0,2,0,0,1,1,2,0,1,0,0,0
36.0,2,0,1,2,1,14,2,2,7,5,3,0,0,1,1,1,1,2,0,1,0,1,0,0,2,0,0,0,1,1,0,1,0,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,3,0,1,1,1,4,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
37.0,2,0,1,0,3,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0,34,1,28,9,15,112,16,3,56,41,4,12,6,14,11,35,15,12,4,0,14,3,6,3,9,1,3,1,3,5,1,24,25,69,18,5,8,22,2,3,0,7,1,1,12,4,1,16,3,4,1,7,8,0,4,2,3,12,49,7,11,1,2,1,23,12,13,20,7,12,12,3,0,1,1,6,5,1,5,2,11,12,6,5,2,2,25,3,5,13,2,3,19,3,9,4,4,4,1,0
39.0,1,1,3,0,0,2,3,0,1,1,1,0,0,0,1,2,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,2,6,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
40.0,2,0,1,0,0,6,1,0,1,1,0,1,0,1,1,4,0,1,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41.0,3,0,1,0,0,2,0,0,3,1,0,0,0,0,1,4,1,1,1,3,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,3,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
42.0,7,0,4,0,3,10,2,0,4,0,0,0,0,1,0,5,0,0,0,0,1,0,1,3,0,0,1,0,1,1,1,0,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,6,0,2,1,1,1,1,3,0,3,0,0,0,0,0,1,2,0,0,0,1,1,1,2,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0
43.0,11,0,5,0,0,14,5,0,11,4,0,2,0,1,3,6,0,0,0,0,1,0,3,0,2,4,0,2,1,1,0,4,2,4,0,5,0,4,0,1,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,4,2,1,11,0,2,0,0,1,1,0,1,6,0,0,1,3,0,1,2,0,0,0,1,0,0,2,2,0,2,2,3,1,0,6,0,4,0,1,1,1,0,2,0,0
44.0,38,4,30,3,17,55,16,1,77,14,1,7,2,8,11,37,1,13,1,0,15,4,13,8,10,11,2,1,7,2,1,7,5,55,11,5,1,20,0,0,2,6,0,2,2,4,0,6,0,3,3,9,2,7,0,0,1,15,74,1,5,0,0,3,0,4,2,22,0,10,4,4,2,0,0,0,5,9,0,15,6,17,4,0,4,7,27,3,1,20,0,13,2,13,4,9,1,3,0,0
45.0,4,2,2,0,0,11,2,0,14,3,2,0,0,0,0,2,0,0,0,0,2,1,1,1,2,4,1,0,0,1,0,2,0,9,0,1,0,1,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,1,1,0,2,0,1,1,1,0,0,0,0,1,0,2,1,0,2,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0
46.0,1,1,1,1,4,5,2,0,2,1,0,0,0,1,2,2,0,1,0,2,0,0,2,0,2,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,4,2,3,2,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
47.0,155,11,73,16,67,175,82,1,177,92,6,25,21,33,18,126,21,19,1,0,48,24,31,19,40,38,6,0,31,14,19,54,59,130,21,15,7,17,6,40,8,10,7,12,17,13,4,32,55,12,3,61,12,0,8,12,8,33,29,5,22,21,9,13,4,6,4,66,9,16,32,7,6,0,0,2,13,2,16,1,16,22,25,8,2,1,41,9,13,6,2,1,7,9,20,12,17,8,2,0
48.0,2,5,2,0,2,8,2,0,4,9,5,2,0,1,2,3,0,2,0,0,2,0,1,2,2,2,0,0,0,1,0,1,0,1,2,0,2,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,2,3,4,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,2,0,1,0,1,1,0,0,1
49.0,6,2,2,2,0,12,1,0,5,3,0,1,1,2,0,4,0,0,0,0,1,1,3,1,0,0,0,2,0,0,0,2,1,1,0,1,1,0,0,2,0,2,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,2,0,1,0,0,1,2,0,0,1,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,2,0,0,1,1,2,1,1,3,0,0,0,0
50.0,3,0,1,0,3,2,1,0,3,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,5,0,1,0,1,1,0,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,2,0,1,10,1,0,0,0,0,0,1,0,3,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,1,4,0,0,1
51.0,6,0,3,3,4,2,5,0,7,4,0,0,2,0,0,5,4,1,0,3,2,3,0,0,1,1,0,0,1,0,0,3,1,6,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
52.0,6,0,9,0,1,13,6,0,6,5,0,0,0,0,1,5,2,2,0,0,2,1,0,0,3,0,0,0,0,0,0,2,0,8,3,1,1,3,0,0,0,1,1,1,0,0,0,2,2,0,0,0,0,1,0,1,1,4,1,0,0,1,0,0,0,3,1,3,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,2,2,0,1,0,1,1,0
53.0,15,4,9,0,8,21,10,0,19,6,2,9,9,4,3,10,1,3,2,0,1,3,3,1,2,3,0,0,2,0,1,6,6,13,1,2,1,10,0,0,1,1,0,0,3,0,0,2,6,5,0,7,1,0,0,1,2,3,9,0,1,0,1,0,1,1,0,2,3,0,2,1,0,0,0,0,1,0,3,5,4,3,2,1,1,0,5,0,3,1,1,6,1,1,4,2,0,0,0,0
54.0,35,1,19,6,8,74,20,1,22,18,1,3,2,6,9,36,1,3,0,2,6,1,4,9,6,8,2,0,4,3,1,7,2,32,0,2,3,5,1,0,1,0,3,1,5,2,0,11,19,4,1,6,1,1,3,4,0,7,16,1,7,1,0,3,1,2,1,7,2,1,6,1,2,2,2,4,4,0,0,2,1,6,8,2,1,0,9,2,1,2,3,3,0,1,0,1,1,1,2,1
55.0,0,0,2,0,1,7,3,0,4,9,0,1,0,1,0,5,1,0,0,1,3,1,0,0,3,1,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,4,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
56.0,10,1,10,2,2,26,6,0,16,7,1,7,3,4,1,9,1,1,0,5,5,0,1,2,1,2,0,0,0,0,1,2,2,11,0,2,0,6,3,1,0,1,0,0,1,3,1,1,0,0,1,1,1,0,2,1,1,3,1,1,3,3,0,1,3,2,1,2,0,0,1,1,2,0,2,0,2,1,0,2,5,0,0,2,0,0,3,0,1,0,0,1,1,1,0,2,0,0,0,1
57.0,7,0,8,0,0,11,1,0,6,11,1,4,0,1,1,2,0,4,0,0,1,0,1,1,2,3,1,1,1,0,0,1,1,0,1,1,1,3,1,0,0,1,1,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0
58.0,1,0,2,0,0,2,1,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59.0,2,0,10,2,4,14,8,0,14,3,0,1,1,2,7,7,0,0,0,7,1,1,0,2,0,1,0,1,0,0,0,2,4,8,1,0,3,1,1,0,2,1,0,4,0,2,1,0,8,0,2,2,0,1,1,0,1,1,1,0,2,0,0,1,2,3,0,4,1,3,1,1,4,2,5,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,1,3,1,1,1,0,2
60.0,5,1,3,0,3,5,2,0,5,0,1,2,1,2,1,2,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,4,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,0
61.0,6,0,2,0,3,10,0,2,5,5,1,1,0,2,1,3,0,0,0,0,4,3,2,0,1,1,0,0,2,0,0,1,0,3,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,3,2,1,0,0,0,0,0,1,2,4,0,0,0,1,0,3,1,0,8,0,0,3,0,1,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0
62.0,10,2,6,0,2,13,5,0,14,3,0,1,1,4,1,7,0,1,0,3,2,0,3,1,4,0,0,0,1,2,1,1,0,5,0,0,2,3,0,1,0,1,0,2,0,1,0,1,3,0,0,4,1,0,1,0,0,3,7,0,4,0,0,0,1,4,0,4,4,0,2,2,2,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,3,1,3,0,1,0,2,2,2
63.0,13,3,10,1,2,15,7,0,4,2,0,2,0,3,4,9,2,2,0,0,2,1,1,2,0,0,2,0,2,0,0,1,0,4,0,1,0,5,0,0,1,2,1,0,1,1,0,1,0,0,0,4,0,0,2,2,3,0,1,0,2,1,0,0,3,1,0,3,0,0,2,0,1,3,1,0,0,1,2,1,1,0,1,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,1,1
64.0,30,4,21,2,11,40,15,0,17,11,1,5,3,4,2,18,1,1,0,0,4,0,1,5,0,3,1,1,3,3,0,5,7,18,0,2,3,3,0,0,0,3,0,2,1,1,1,3,0,1,0,7,1,1,2,3,2,3,2,1,3,4,1,1,3,6,1,13,1,1,3,0,1,2,1,1,2,1,0,1,3,1,2,0,0,0,3,0,0,1,1,1,4,3,0,4,2,2,1,0
65.0,22,4,13,2,1,34,11,0,16,16,2,1,0,12,7,26,1,7,0,2,5,3,2,5,3,9,0,0,8,5,1,7,3,23,3,2,2,3,1,0,1,2,0,1,4,1,0,1,17,4,0,7,0,2,0,3,0,6,9,3,3,3,0,2,1,4,1,19,3,6,6,11,1,0,1,2,1,1,2,2,2,6,2,11,1,2,7,2,0,3,4,3,4,5,0,3,1,1,0,1
66.0,14,1,3,1,1,11,12,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,2,0,0,2,1,1,2,9,0,1,0,0,0,0,3,2,3,0,0,0,0,0,2,1,1,2,1,0,0,0,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,0
